author_id,conversation_id,created_at,id,in_reply_to_user_id,like_count,quote_count,reply_count,retweet_count,text
460241139,1413279017201979392,2021-07-08T23:29:09.000Z,1413279017201979392,"",0,0,0,5,"RT @o_gabsferreira: Bora ajudar a transformar o Brasil com educação?

Estamos com vagas em aberto para o time de didática da @AluraOnline:…"
78199398,1412522639130775555,2021-07-06T23:21:53.000Z,1412552411231752194,12050562,2,0,1,0,"@rla4 @AluraOnline @death1606 @mauriciojr mas é que né, é uma que se aplica pra literalmente todo mundo. Eu não tenho nada a ver com isso aí mas total queria 2L tb"
1345893423337844737,1412055095265595392,2021-07-05T14:25:44.000Z,1412055095265595392,"",38,0,3,2,"Se alguém q eu sigo trabalha pra @AluraOnline , eu tenho uma sugestão como usuário. Sugestão: Atualmente quando eu estou logada, e abro outra aba da plataforma, ao invés de ele me redirecionar para minha dashboard, ele permanece na página de login, dessa forma eu preciso clicar +"
177671674,1412366210092634114,2021-07-06T13:31:57.000Z,1412403949207011332,1566580880,1,0,0,0,@AluraOnline Certeza que foi influência do Vinicius mostrando o Visualizing Git 😅😅😅
222898169,1412907814163525635,2021-07-08T00:43:47.000Z,1412935408720220161,1144082414622400512,1,0,0,0,@devscansados @AluraOnline SOAP com ctz…
62513762,1412907814163525635,2021-07-07T22:59:08.000Z,1412909074786791437,1144082414622400512,3,0,0,0,@devscansados @AluraOnline Por na parte de benefícios adicionais / diferencias que oferece máquina para trabalhar
1378687385349844993,1412907814163525635,2021-07-07T22:56:41.000Z,1412908457552928776,1144082414622400512,11,0,1,0,@devscansados @AluraOnline Usar IDE sem tema dark
2207670209,1410617984876351494,2021-07-02T20:03:01.000Z,1411052814332203008,2207670209,0,0,0,0,@AluraOnline E não sei programar ainda 🤣🤣🤣
1340369982333607939,1412907814163525635,2021-07-08T00:05:00.000Z,1412925649212350467,794932603564552192,0,0,0,0,@diguled @devscansados @AluraOnline foi longe demais aí
3116149453,1411864183747063810,2021-07-05T01:50:50.000Z,1411865121538850818,364494926,1,0,1,0,"@AndradeeeIgor Infelizmente não é, ele é um instrutor da @AluraOnline"
1048648689076654081,1412084458329718794,2021-07-05T20:14:37.000Z,1412142894362812418,767855215152422912,1,0,0,0,"@naruhodopodcast @AluraOnline caramba quantas marcas e eu conheço todas, minha nossa"
335556696,1412953698242793475,2021-07-08T20:49:34.000Z,1413238856808374276,1247249512885817346,1,0,0,0,@j_a_o_v_c_t_r @rinaldodev @AluraOnline Manda!!! Kkkkk
984907706858393600,1412852906466844676,2021-07-07T19:24:36.000Z,1412855083390410759,52499387,11,0,1,1,"@nilmoretto @RepublicaCdN @AluraOnline nada não, é que só de  ler o tweet eu escutei o \"aluraaaaaaaaaaaaaa\""
1270798406835998727,1410970366684577792,2021-07-02T21:14:09.000Z,1411070715592335362,23954891,1,0,0,0,"@guilhermecaelum @faermanj @AluraOnline Tô precisando de umas aulas disso aí Gui @guilhermecaelum, minhas aptidões atuais nessa parte são miseráveis, como você pode ver: https://t.co/bCHgatmPqu"
43900459,1412491742608232460,2021-07-08T17:30:03.000Z,1413188646123999239,1374606334725922816,1,0,0,0,@karenVHDL @AluraOnline oi Karen! Vou entrar em contato com a instrutora!
1274628718913155075,1411151714057654273,2021-07-03T02:36:01.000Z,1411151714057654273,"",0,0,0,10,"RT @fefealves: #100DaysOfCode #Day10
I finished my first course about C++ (it was an intro by @AluraOnline). To help me understand some con…"
72447301,1412375634249142273,2021-07-06T11:39:26.000Z,1412375634249142273,"",0,0,0,5,"RT @frontinsp: Já parou p/ pensar q o Next é o framework JavaScript mais popular do momento? 🤔
@omariosouto, da @AluraOnline, vai mostrar q…"
23954891,1410970366684577792,2021-07-02T18:52:39.000Z,1411035103103422465,166998234,1,0,0,0,@faermanj @AluraOnline Opa!
119252320,1409564258728284163,2021-07-07T14:04:02.000Z,1412774411753623562,1566580880,0,0,0,0,@AluraOnline 🚀🚀🚀 @AluraOnline
2206041386,1413192875773472775,2021-07-08T17:54:51.000Z,1413194886908727300,1480302014,1,0,0,0,@luquinhaz @AluraOnline VAMOS QUE BORA
1033198562274885632,1412907814163525635,2021-07-07T23:07:19.000Z,1412911131501502465,24459846,1,0,0,0,@guili_redu @devscansados @AluraOnline HAUAHAUAHAUAHAHA
1274247387893182464,1412852906466844676,2021-07-07T19:16:44.000Z,1412853103725056005,52499387,1,0,0,0,@nilmoretto @RepublicaCdN @AluraOnline Até que enfim 😭🙌
902376945526165505,1411449188345335813,2021-07-03T22:18:04.000Z,1411449188345335813,"",0,0,0,321,"RT @awake_giants_br: 25.
Empresa/Marca: Alura
Aceitou a chantagem e apoiou a censura em 07/10/2020
Seu perfil é @AluraOnline 
Site para rec…"
2722817234,1412907814163525635,2021-07-08T00:00:33.000Z,1412924529974906881,1144082414622400512,1,0,0,0,@devscansados @AluraOnline Banco com colunas em código com necessidade de dicionário 😂🥲
223663139,1412929524128440333,2021-07-08T00:34:06.000Z,1412932974220349440,1099420273,2,0,1,0,"@thiagopy__ Então, tava dando uma olhada aqui na @AluraOnline parece bem completo, mas é sempre bom ouvir a opinião do povo.. Vlw!!!"
913898857527902209,1412920604416675840,2021-07-07T23:47:19.000Z,1412921199630430211,902288425050656768,0,0,1,0,@aceilt @AluraOnline sinto que caminharei só na mecânica
2207670209,1412093112818806789,2021-07-07T00:34:48.000Z,1412570759466160134,142096296,0,0,1,0,@angelasalomao_ @AluraOnline O importante é não parar e encontrar a sua melhor forma de aprender 😊😊 estou na luta ainda bons estudos pra gente 🙂🙂
21969720,1411150409687879682,2021-07-03T23:21:38.000Z,1411465183466229762,32003032,1,0,0,0,@fefealves @AluraOnline Hahaha tu eh foda ❤️
1308503498804338690,1412907814163525635,2021-07-07T23:04:59.000Z,1412910547083870210,1144082414622400512,2,0,0,0,@devscansados @AluraOnline PHP 😡
